Mean-annotation-num	label
87.1334453867	prediction_right
80.4107811772	prediction_right
15.5534999852	prediction_right
10.126158298	prediction_right
9.55265068991	prediction_right
100.232938331	prediction_right
97.2210432953	prediction_right
75.3356522574	prediction_right
68.1292183137	prediction_right
10.4094210263	prediction_right
151.884555499	prediction_right
166.845414245	prediction_right
11.2627962418	prediction_right
88.1547210362	prediction_right
20.1472223964	prediction_right
80.6851880753	prediction_right
24.3773336312	prediction_right
20.4653277919	prediction_right
7.33450211735	prediction_right
9.2023977909	prediction_right
3.99262638946	prediction_right
28.635052435	prediction_right
140.698700348	prediction_right
142.268413764	prediction_right
85.70892745	prediction_right
8.96816560509	prediction_right
35.1708093176	prediction_right
15.2905412061	prediction_right
10.919785407	prediction_right
8.03405439835	prediction_right
111.585480201	prediction_right
192.027864465	prediction_right
50.2146594305	prediction_right
116.810471642	prediction_right
25.0367557169	prediction_right
17.253327204	prediction_right
16.8838259637	prediction_right
34.84943441	prediction_right
51.88318028	prediction_right
22.9693785711	prediction_right
91.61868445	prediction_right
35.2390372744	prediction_right
93.5957150152	prediction_right
9.95959539929	prediction_right
10.178241667	prediction_right
70.8593039612	prediction_right
39.5940981663	prediction_right
63.5332941603	prediction_right
11.3320780086	prediction_right
89.8811527923	prediction_right
82.6693708241	prediction_right
32.2896976995	prediction_right
75.1765115911	prediction_right
126.841794778	prediction_right
20.7908644408	prediction_right
70.1213141287	prediction_right
19.2917933985	prediction_right
14.3343462994	prediction_right
27.5595752412	prediction_right
118.300812581	prediction_right
198.53662712	prediction_right
67.8824705548	prediction_right
4.51581753555	prediction_right
8.69406483132	prediction_right
173.045920596	prediction_right
12.7885790933	prediction_right
8.14339143065	prediction_right
13.1028952989	prediction_right
22.0849867167	prediction_right
14.0847452018	prediction_right
209.198557889	prediction_right
9.47768999694	prediction_right
206.308015072	prediction_right
12.8161133963	prediction_right
14.532507646	prediction_right
4.58105968106	prediction_right
9.88285753178	prediction_right
10.1181430665	prediction_right
42.8622243455	prediction_right
41.3538379871	prediction_right
7.3284348451	prediction_right
111.653002544	prediction_right
64.825295875	prediction_right
11.8583452385	prediction_right
9.94274821979	prediction_right
10.8346673133	prediction_right
8.20972595656	prediction_right
17.8557273447	prediction_right
8.5000090841	prediction_right
231.143614582	prediction_right
9.91126226544	prediction_right
14.7847330407	prediction_right
7.91506874603	prediction_right
8.36503016579	prediction_right
12.2894773649	prediction_right
9.24849892867	prediction_right
14.7784720039	prediction_right
23.3764034266	prediction_right
159.552221788	prediction_right
12.2459210714	prediction_right
44.3743231693	prediction_right
12.2950911521	prediction_right
82.1379707705	prediction_right
37.2005035595	prediction_right
31.3665628936	prediction_right
43.290237276	prediction_right
24.3057526371	prediction_right
13.4391536042	prediction_right
99.5214479608	prediction_right
138.043021615	prediction_right
56.2819872444	prediction_right
14.9770350489	prediction_right
10.5862823704	prediction_right
20.0229252841	prediction_right
14.4972344806	prediction_right
17.3322804338	prediction_right
9.77572230589	prediction_right
127.168073826	prediction_right
19.0573271649	prediction_right
111.43950222	prediction_right
28.2111793847	prediction_right
22.5726160908	prediction_right
40.14242443	prediction_right
8.08536205437	prediction_right
14.9030286972	prediction_right
88.5066482686	prediction_right
132.67295083	prediction_right
109.91500801	prediction_right
5.12417536233	prediction_right
13.5213393775	prediction_right
217.297566514	prediction_right
126.482208706	prediction_right
14.9192852245	prediction_right
67.5500179899	prediction_right
26.1389004213	prediction_right
12.2596057952	prediction_right
38.8160782841	prediction_right
49.8363370266	prediction_right
14.9343159494	prediction_right
81.7306714903	prediction_right
17.230054492	prediction_right
22.8025358309	prediction_right
94.6778562623	prediction_right
86.1604606078	prediction_right
10.4851494412	prediction_right
58.3037214509	prediction_right
46.5466301017	prediction_right
10.8464268784	prediction_right
8.06474574257	prediction_right
12.6229521435	prediction_right
10.2370584902	prediction_right
11.6432262924	prediction_right
18.2023284757	prediction_right
11.0331827467	prediction_right
10.4789080865	prediction_right
11.5848567085	prediction_right
18.2282339545	prediction_right
13.672358149	prediction_right
13.3222217688	prediction_right
27.0098267217	prediction_right
10.6162302087	prediction_right
8.24281843727	prediction_right
21.1935690039	prediction_right
9.09399609559	prediction_right
9.18458379338	prediction_right
32.1333077072	prediction_right
8.77611672453	prediction_right
38.3013044586	prediction_right
21.4575210772	prediction_right
25.0119211842	prediction_right
23.4313678074	prediction_right
29.554897807	prediction_right
121.524126621	prediction_right
31.6014928241	prediction_right
10.0793650415	prediction_right
4.536001961	prediction_right
145.443367779	prediction_right
56.7096254644	prediction_right
101.813111621	prediction_right
61.9120566062	prediction_right
40.6469338723	prediction_right
24.4519060916	prediction_right
75.3321325931	prediction_right
45.6750792134	prediction_right
19.2581758247	prediction_right
11.8224162885	prediction_right
15.7712285306	prediction_right
18.0827409379	prediction_right
25.8712791836	prediction_right
221.784969933	prediction_right
75.2331697979	prediction_right
184.27581978	prediction_right
216.959729817	prediction_right
75.3055959694	prediction_right
21.0659215597	prediction_right
98.8138938133	prediction_right
13.7051389926	prediction_right
98.1926418783	prediction_right
19.1350722152	prediction_right
51.3084773335	prediction_right
17.2496032393	prediction_right
20.3231243507	prediction_right
144.536933705	prediction_right
82.8541004725	prediction_right
47.4350432622	prediction_right
23.9760921333	prediction_right
18.2917029172	prediction_right
15.6065153554	prediction_right
39.7151394649	prediction_right
22.3323539976	prediction_right
125.648841323	prediction_right
26.6141702704	prediction_right
96.2996466639	prediction_right
78.0098144483	prediction_right
116.825096756	prediction_right
78.8811630633	prediction_right
114.649020135	prediction_right
95.5079480044	prediction_right
8.18424313312	prediction_right
21.1349836881	prediction_right
9.09117377527	prediction_right
10.7433489749	prediction_right
9.14506346407	prediction_right
26.8107912291	prediction_right
6.51880929691	prediction_right
40.5068992322	prediction_right
9.42150112538	prediction_right
10.1216001549	prediction_right
0.900980392157	prediction_right
168.513996567	prediction_right
31.8201003656	prediction_right
187.314973843	prediction_right
21.6229609487	prediction_right
22.3670977595	prediction_right
7.89816108229	prediction_right
10.7418034064	prediction_right
3.89437386104	prediction_right
42.5937094389	prediction_right
12.4884032757	prediction_right
156.271640207	prediction_right
49.4415662544	prediction_right
90.5333423283	prediction_right
110.796696208	prediction_right
11.5773262189	prediction_right
36.1413174911	prediction_right
74.1486918012	prediction_right
20.8127224627	prediction_right
203.787552043	prediction_right
10.1466799974	prediction_right
13.3036758744	prediction_right
1.46483529343	prediction_right
43.0999902729	prediction_right
11.1480441769	prediction_right
40.983825738	prediction_right
182.819507859	prediction_right
10.719709349	prediction_right
39.7380623601	prediction_right
15.2433525123	prediction_right
24.3066101376	prediction_right
31.7009208292	prediction_right
36.495320561	prediction_right
40.7447918098	prediction_right
92.3134058588	prediction_right
39.7479192949	prediction_right
74.6250514333	prediction_right
19.8897318118	prediction_right
24.2963055249	prediction_right
